order_item_id,order_id,product_id,quantity,unit_price,discount_percentage,item_revenue,item_cost,profit
OI10197003,ORD1077433,PROD10231,1,5470.0,30.0,3829.0,3233.02,595.98
OI10197004,ORD1077434,PROD10392,3,8430.0,31.5,17323.65,17520.06,-196.41
OI10197005,ORD1077435,PROD10417,3,2640.0,0.0,7920.0,6847.65,1072.35
OI10197006,ORD1077436,PROD10341,3,1210.0,25.0,2722.5,2158.59,563.91
OI10197007,ORD1077436,PROD10041,3,2520.0,25.0,5670.0,4878.99,791.01
OI10197008,ORD1077437,PROD10469,3,250.0,1.5,738.75,583.5,155.25
OI10197009,ORD1077438,PROD10457,4,160.0,31.5,438.4,413.44,24.96
OI10197010,ORD1077438,PROD10127,2,2510.0,33.0,3363.4,2963.36,400.04
OI10197011,ORD1077438,PROD10382,6,700.0,33.0,2814.0,2666.4,147.6
OI10197012,ORD1077439,PROD10035,4,1570.0,20.0,5024.0,4555.28,468.72
OI10197013,ORD1077439,PROD10258,2,1500.0,20.0,2400.0,1973.52,426.48
OI10197014,ORD1077439,PROD10499,4,310.0,20.0,992.0,870.84,121.16
OI10197015,ORD1077440,PROD10544,2,2090.0,3.0,4054.6,3277.14,777.46
OI10197016,ORD1077441,PROD10346,2,450.0,1.5,886.5,637.6,248.9
OI10197017,ORD1077441,PROD10006,4,4790.0,0.0,19160.0,13784.8,5375.2
OI10197018,ORD1077442,PROD10101,4,780.0,28.0,2246.4,2238.64,7.76
OI10197019,ORD1077443,PROD10280,3,460.0,30.0,966.0,993.03,-27.03
OI10197020,ORD1077443,PROD10247,2,370.0,31.5,506.9,563.34,-56.44
OI10197021,ORD1077443,PROD10440,2,340.0,30.0,476.0,524.52,-48.52
OI10197022,ORD1077443,PROD10031,3,3150.0,30.0,6615.0,5833.47,781.53
OI10197023,ORD1077444,PROD10018,3,210.0,26.5,463.05,480.21,-17.16
OI10197024,ORD1077444,PROD10435,2,47490.0,25.0,71235.0,76845.7,-5610.7
OI10197025,ORD1077445,PROD10272,5,1090.0,11.5,4823.25,3566.3,1256.95
OI10197026,ORD1077445,PROD10335,3,1060.0,10.0,2862.0,2215.5,646.5
OI10197027,ORD1077446,PROD10510,4,1150.0,28.0,3312.0,3008.72,303.28
OI10197028,ORD1077446,PROD10414,1,1250.0,25.0,937.5,930.73,6.77
OI10197029,ORD1077446,PROD10112,3,1240.0,26.5,2734.2,2966.13,-231.93
OI10197030,ORD1077447,PROD10527,3,16480.0,0.0,49440.0,39932.49,9507.51
OI10197031,ORD1077447,PROD10392,3,8430.0,0.0,25290.0,17520.06,7769.94
OI10197032,ORD1077448,PROD10526,2,13080.0,0.0,26160.0,19641.94,6518.06
OI10197033,ORD1077449,PROD10004,3,370.0,11.5,982.35,752.94,229.41
OI10197034,ORD1077449,PROD10067,2,760.0,10.0,1368.0,963.7,404.3
OI10197035,ORD1077449,PROD10444,3,640.0,10.0,1728.0,1606.05,121.95
OI10197036,ORD1077450,PROD10528,3,240.0,10.0,648.0,462.84,185.16
OI10197037,ORD1077450,PROD10499,1,310.0,10.0,279.0,217.71,61.29
OI10197038,ORD1077450,PROD10327,2,930.0,13.0,1618.2,1229.64,388.56
OI10197039,ORD1077450,PROD10211,4,480.0,13.0,1670.4,1451.32,219.08
OI10197040,ORD1077450,PROD10418,2,1780.0,10.0,3204.0,2261.32,942.68
OI10197041,ORD1077451,PROD10417,2,2640.0,15.0,4488.0,4565.1,-77.1
OI10197042,ORD1077451,PROD10023,4,890.0,15.0,3026.0,2364.6,661.4
OI10197043,ORD1077451,PROD10233,2,3440.0,15.0,5848.0,5352.92,495.08
OI10197044,ORD1077451,PROD10236,2,7460.0,16.5,12458.2,12305.36,152.84
OI10197045,ORD1077452,PROD10254,1,620.0,10.0,558.0,452.73,105.27
OI10197046,ORD1077453,PROD10354,2,2380.0,33.0,3189.2,2703.22,485.98
OI10197047,ORD1077453,PROD10017,2,200.0,31.5,274.0,325.5,-51.5
OI10197048,ORD1077454,PROD10385,2,420.0,15.0,714.0,700.22,13.78
OI10197049,ORD1077454,PROD10187,4,130.0,15.0,442.0,348.84,93.16
OI10197050,ORD1077455,PROD10372,3,1890.0,5.0,5386.5,3810.81,1575.69
OI10197051,ORD1077455,PROD10509,1,1070.0,8.0,984.4,817.83,166.57
OI10197052,ORD1077456,PROD10255,2,570.0,0.0,1140.0,751.74,388.26
OI10197053,ORD1077456,PROD10361,3,4320.0,1.5,12765.6,11015.04,1750.56
OI10197054,ORD1077457,PROD10093,3,730.0,3.0,2124.3,1670.52,453.78
OI10197055,ORD1077457,PROD10332,1,37330.0,0.0,37330.0,29182.68,8147.32
OI10197056,ORD1077458,PROD10303,4,2120.0,8.0,7801.6,5251.72,2549.88
OI10197057,ORD1077458,PROD10403,2,2030.0,8.0,3735.2,2385.6,1349.6
OI10197058,ORD1077458,PROD10269,2,180.0,6.5,336.6,240.92,95.68
OI10197059,ORD1077459,PROD10067,2,760.0,1.5,1497.2,963.7,533.5
OI10197060,ORD1077459,PROD10255,4,570.0,0.0,2280.0,1503.48,776.52
OI10197061,ORD1077460,PROD10112,1,1240.0,30.0,868.0,988.71,-120.71
OI10197062,ORD1077460,PROD10112,1,1240.0,30.0,868.0,988.71,-120.71
OI10197063,ORD1077460,PROD10112,1,1240.0,33.0,830.8,988.71,-157.91
OI10197064,ORD1077461,PROD10403,3,2030.0,8.0,5602.8,3578.4,2024.4
OI10197065,ORD1077461,PROD10020,3,220.0,5.0,627.0,492.03,134.97
OI10197066,ORD1077462,PROD10392,4,8430.0,23.0,25964.4,23360.08,2604.32
OI10197067,ORD1077462,PROD10341,2,1210.0,20.0,1936.0,1439.06,496.94
OI10197068,ORD1077462,PROD10230,2,100.0,20.0,160.0,173.66,-13.66
OI10197069,ORD1077463,PROD10124,2,280.0,20.0,448.0,420.84,27.16
OI10197070,ORD1077463,PROD10403,1,2030.0,20.0,1624.0,1192.8,431.2
OI10197071,ORD1077464,PROD10101,4,780.0,5.0,2964.0,2238.64,725.36
OI10197072,ORD1077464,PROD10418,2,1780.0,5.0,3382.0,2261.32,1120.68
OI10197073,ORD1077464,PROD10255,2,570.0,5.0,1083.0,751.74,331.26
OI10197074,ORD1077464,PROD10367,3,1140.0,5.0,3249.0,1992.99,1256.01
OI10197075,ORD1077464,PROD10224,2,1200.0,5.0,2280.0,1599.86,680.14
OI10197076,ORD1077465,PROD10403,4,2030.0,10.0,7308.0,4771.2,2536.8
OI10197077,ORD1077466,PROD10072,3,15460.0,15.0,39423.0,42305.61,-2882.61
OI10197078,ORD1077466,PROD10541,2,150.0,15.0,255.0,235.56,19.44
OI10197079,ORD1077467,PROD10403,1,2030.0,8.0,1867.6,1192.8,674.8
OI10197080,ORD1077468,PROD10176,2,7740.0,5.0,14706.0,13783.38,922.62
OI10197081,ORD1077468,PROD10502,2,1920.0,8.0,3532.8,2177.7,1355.1
OI10197082,ORD1077469,PROD10349,4,16110.0,0.0,64440.0,52560.76,11879.24
OI10197083,ORD1077469,PROD10348,3,3310.0,0.0,9930.0,6440.82,3489.18
OI10197084,ORD1077470,PROD10068,1,760.0,3.0,737.2,606.43,130.77
OI10197085,ORD1077471,PROD10301,2,32070.0,1.5,63177.9,55607.36,7570.54
OI10197086,ORD1077472,PROD10134,2,390.0,20.0,624.0,493.18,130.82
OI10197087,ORD1077472,PROD10048,2,2060.0,20.0,3296.0,2856.76,439.24
OI10197088,ORD1077472,PROD10258,1,1500.0,20.0,1200.0,986.76,213.24
OI10197089,ORD1077472,PROD10333,3,21190.0,20.0,50856.0,52255.86,-1399.86
OI10197090,ORD1077473,PROD10216,2,390.0,20.0,624.0,432.8,191.2
OI10197091,ORD1077473,PROD10456,1,200.0,23.0,154.0,144.22,9.78
OI10197092,ORD1077474,PROD10035,5,1570.0,5.0,7457.5,5694.1,1763.4
OI10197093,ORD1077474,PROD10215,2,4460.0,5.0,8474.0,5599.02,2874.98
OI10197094,ORD1077474,PROD10094,2,490.0,5.0,931.0,684.78,246.22
OI10197095,ORD1077474,PROD10498,3,2710.0,6.5,7601.55,4954.32,2647.23
OI10197096,ORD1077474,PROD10101,3,780.0,5.0,2223.0,1678.98,544.02
OI10197097,ORD1077475,PROD10035,4,1570.0,1.5,6185.8,4555.28,1630.52
OI10197098,ORD1077476,PROD10231,3,5470.0,25.0,12307.5,9699.06,2608.44
OI10197099,ORD1077477,PROD10444,2,640.0,11.5,1132.8,1070.7,62.1
OI10197100,ORD1077477,PROD10359,5,1030.0,13.0,4480.5,4009.15,471.35
OI10197101,ORD1077477,PROD10327,4,930.0,13.0,3236.4,2459.28,777.12
OI10197102,ORD1077478,PROD10147,3,2290.0,30.0,4809.0,4019.01,789.99
OI10197103,ORD1077478,PROD10042,3,2680.0,31.5,5507.4,5064.39,443.01
OI10197104,ORD1077478,PROD10246,1,66050.0,31.5,45244.25,56667.83,-11423.58
OI10197105,ORD1077478,PROD10004,2,370.0,30.0,518.0,501.96,16.04
OI10197106,ORD1077479,PROD10355,3,5880.0,25.0,13230.0,15536.43,-2306.43
OI10197107,ORD1077479,PROD10236,1,7460.0,25.0,5595.0,6152.68,-557.68
OI10197108,ORD1077479,PROD10085,3,870.0,26.5,1918.35,1938.12,-19.77
OI10197109,ORD1077479,PROD10103,4,4990.0,28.0,14371.2,14193.08,178.12
OI10197110,ORD1077480,PROD10298,2,2210.0,21.5,3469.7,3039.84,429.86
OI10197111,ORD1077480,PROD10210,3,610.0,20.0,1464.0,1291.14,172.86
OI10197112,ORD1077480,PROD10001,1,4060.0,20.0,3248.0,2375.5,872.5
OI10197113,ORD1077480,PROD10099,2,290.0,20.0,464.0,455.36,8.64
OI10197114,ORD1077480,PROD10445,3,60410.0,20.0,144984.0,163120.71,-18136.71
OI10197115,ORD1077481,PROD10172,3,490.0,13.0,1278.9,1149.18,129.72
OI10197116,ORD1077482,PROD10467,2,3140.0,20.0,5024.0,5270.2,-246.2
OI10197117,ORD1077482,PROD10335,1,1060.0,20.0,848.0,738.5,109.5
OI10197118,ORD1077482,PROD10509,2,1070.0,21.5,1679.9,1635.66,44.24
OI10197119,ORD1077482,PROD10503,2,1150.0,20.0,1840.0,1415.8,424.2
OI10197120,ORD1077482,PROD10376,2,5630.0,20.0,9008.0,9658.78,-650.78
OI10197121,ORD1077483,PROD10101,3,780.0,0.0,2340.0,1678.98,661.02
OI10197122,ORD1077483,PROD10097,1,6420.0,0.0,6420.0,4169.25,2250.75
OI10197123,ORD1077484,PROD10055,3,17090.0,30.0,35889.0,35883.93,5.07
OI10197124,ORD1077484,PROD10322,1,140.0,33.0,93.8,100.4,-6.6
OI10197125,ORD1077485,PROD10141,2,930.0,26.5,1367.1,1125.72,241.38
OI10197126,ORD1077486,PROD10225,2,220.0,25.0,330.0,281.96,48.04
OI10197127,ORD1077486,PROD10429,3,540.0,25.0,1215.0,1089.57,125.43
OI10197128,ORD1077486,PROD10488,2,1990.0,26.5,2925.3,2385.72,539.58
OI10197129,ORD1077486,PROD10319,5,100.0,25.0,375.0,406.95,-31.95
OI10197130,ORD1077486,PROD10508,3,610.0,25.0,1372.5,1197.24,175.26
OI10197131,ORD1077487,PROD10209,2,610.0,8.0,1122.4,738.08,384.32
OI10197132,ORD1077487,PROD10031,2,3150.0,5.0,5985.0,3888.98,2096.02
OI10197133,ORD1077487,PROD10101,3,780.0,6.5,2187.9,1678.98,508.92
OI10197134,ORD1077488,PROD10067,2,760.0,15.0,1292.0,963.7,328.3
OI10197135,ORD1077488,PROD10417,3,2640.0,18.0,6494.4,6847.65,-353.25
OI10197136,ORD1077489,PROD10033,4,4740.0,0.0,18960.0,11101.44,7858.56
OI10197137,ORD1077490,PROD10282,3,5820.0,13.0,15190.2,13709.22,1480.98
OI10197138,ORD1077491,PROD10335,3,1060.0,10.0,2862.0,2215.5,646.5
OI10197139,ORD1077491,PROD10445,3,60410.0,11.5,160388.55,163120.71,-2732.16
OI10197140,ORD1077492,PROD10203,4,12420.0,25.0,37260.0,42816.76,-5556.76
OI10197141,ORD1077492,PROD10366,3,330.0,25.0,742.5,605.19,137.31
OI10197142,ORD1077493,PROD10020,3,220.0,28.0,475.2,492.03,-16.83
OI10197143,ORD1077493,PROD10079,1,240.0,25.0,180.0,181.59,-1.59
OI10197144,ORD1077493,PROD10048,3,2060.0,28.0,4449.6,4285.14,164.46
OI10197145,ORD1077494,PROD10341,4,1210.0,25.0,3630.0,2878.12,751.88
OI10197146,ORD1077494,PROD10500,1,1160.0,25.0,870.0,637.32,232.68
OI10197147,ORD1077495,PROD10108,1,27560.0,21.5,21634.6,21787.16,-152.56
OI10197148,ORD1077495,PROD10421,3,44430.0,20.0,106632.0,120188.52,-13556.52
OI10197149,ORD1077495,PROD10454,2,480.0,23.0,739.2,600.22,138.98
OI10197150,ORD1077495,PROD10035,2,1570.0,21.5,2464.9,2277.64,187.26
OI10197151,ORD1077496,PROD10117,2,1090.0,30.0,1526.0,1633.48,-107.48
OI10197152,ORD1077496,PROD10051,4,4690.0,30.0,13132.0,10492.32,2639.68
OI10197153,ORD1077497,PROD10142,2,1400.0,25.0,2100.0,1556.12,543.88
OI10197154,ORD1077497,PROD10346,2,450.0,25.0,675.0,637.6,37.4
OI10197155,ORD1077497,PROD10195,1,1130.0,25.0,847.5,688.12,159.38
OI10197156,ORD1077498,PROD10322,2,140.0,5.0,266.0,200.8,65.2
OI10197157,ORD1077498,PROD10384,2,530.0,6.5,991.1,865.52,125.58
OI10197158,ORD1077499,PROD10150,1,260.0,25.0,195.0,163.97,31.03
OI10197159,ORD1077499,PROD10203,2,12420.0,25.0,18630.0,21408.38,-2778.38
OI10197160,ORD1077500,PROD10510,2,1150.0,1.5,2265.5,1504.36,761.14
OI10197161,ORD1077500,PROD10200,4,1960.0,1.5,7722.4,4836.88,2885.52
OI10197162,ORD1077500,PROD10066,4,1640.0,0.0,6560.0,3584.96,2975.04
OI10197163,ORD1077501,PROD10051,2,4690.0,23.0,7222.6,5246.16,1976.44
OI10197164,ORD1077501,PROD10403,1,2030.0,20.0,1624.0,1192.8,431.2
OI10197165,ORD1077502,PROD10318,3,440.0,5.0,1254.0,943.56,310.44
OI10197166,ORD1077502,PROD10225,2,220.0,5.0,418.0,281.96,136.04
OI10197167,ORD1077503,PROD10019,2,2910.0,0.0,5820.0,4231.12,1588.88
OI10197168,ORD1077503,PROD10092,1,920.0,0.0,920.0,762.38,157.62
OI10197169,ORD1077503,PROD10267,3,1000.0,1.5,2955.0,2141.28,813.72
OI10197170,ORD1077504,PROD10118,4,910.0,0.0,3640.0,2404.92,1235.08
OI10197171,ORD1077504,PROD10262,6,530.0,0.0,3180.0,2081.1,1098.9
OI10197172,ORD1077504,PROD10417,6,2640.0,3.0,15364.8,13695.3,1669.5
OI10197173,ORD1077504,PROD10392,1,8430.0,0.0,8430.0,5840.02,2589.98
OI10197174,ORD1077505,PROD10403,3,2030.0,5.0,5785.5,3578.4,2207.1
OI10197175,ORD1077505,PROD10031,3,3150.0,6.5,8835.75,5833.47,3002.28
OI10197176,ORD1077505,PROD10392,2,8430.0,6.5,15764.1,11680.04,4084.06
OI10197177,ORD1077505,PROD10172,2,490.0,5.0,931.0,766.12,164.88
OI10197178,ORD1077506,PROD10341,4,1210.0,0.0,4840.0,2878.12,1961.88
OI10197179,ORD1077506,PROD10233,2,3440.0,0.0,6880.0,5352.92,1527.08
OI10197180,ORD1077506,PROD10372,3,1890.0,0.0,5670.0,3810.81,1859.19
OI10197181,ORD1077507,PROD10157,4,1880.0,0.0,7520.0,4962.92,2557.08
OI10197182,ORD1077508,PROD10392,1,8430.0,1.5,8303.55,5840.02,2463.53
OI10197183,ORD1077508,PROD10039,1,6680.0,0.0,6680.0,5176.2,1503.8
OI10197184,ORD1077508,PROD10481,3,5060.0,0.0,15180.0,9478.77,5701.23
OI10197185,ORD1077508,PROD10374,4,930.0,0.0,3720.0,2640.84,1079.16
OI10197186,ORD1077509,PROD10333,2,21190.0,20.0,33904.0,34837.24,-933.24
OI10197187,ORD1077509,PROD10392,2,8430.0,20.0,13488.0,11680.04,1807.96
OI10197188,ORD1077509,PROD10112,3,1240.0,20.0,2976.0,2966.13,9.87
OI10197189,ORD1077510,PROD10327,2,930.0,20.0,1488.0,1229.64,258.36
OI10197190,ORD1077510,PROD10205,2,150.0,23.0,231.0,225.1,5.9
OI10197191,ORD1077511,PROD10367,3,1140.0,16.5,2855.7,1992.99,862.71
OI10197192,ORD1077511,PROD10155,4,1160.0,16.5,3874.4,3531.44,342.96
OI10197193,ORD1077511,PROD10503,2,1150.0,15.0,1955.0,1415.8,539.2
OI10197194,ORD1077511,PROD10187,2,130.0,18.0,213.2,174.42,38.78
OI10197195,ORD1077511,PROD10017,4,200.0,18.0,656.0,651.0,5.0
OI10197196,ORD1077512,PROD10058,1,73700.0,5.0,70015.0,63499.89,6515.11
OI10197197,ORD1077513,PROD10508,1,610.0,0.0,610.0,399.08,210.92
OI10197198,ORD1077513,PROD10327,1,930.0,0.0,930.0,614.82,315.18
OI10197199,ORD1077514,PROD10202,1,2300.0,15.0,1955.0,1367.0,588.0
OI10197200,ORD1077514,PROD10007,4,450.0,15.0,1530.0,1075.32,454.68
OI10197201,ORD1077515,PROD10168,2,2490.0,0.0,4980.0,3389.8,1590.2
OI10197202,ORD1077515,PROD10429,2,540.0,0.0,1080.0,726.38,353.62
OI10197203,ORD1077515,PROD10210,3,610.0,0.0,1830.0,1291.14,538.86
OI10197204,ORD1077515,PROD10203,3,12420.0,3.0,36142.2,32112.57,4029.63
OI10197205,ORD1077516,PROD10394,2,410.0,10.0,738.0,470.14,267.86
OI10197206,ORD1077516,PROD10449,1,5160.0,10.0,4644.0,4007.99,636.01
OI10197207,ORD1077517,PROD10049,3,26480.0,0.0,79440.0,63942.87,15497.13
OI10197208,ORD1077517,PROD10246,1,66050.0,3.0,64068.5,56667.83,7400.67
OI10197209,ORD1077518,PROD10411,2,23190.0,3.0,44988.6,35784.04,9204.56
OI10197210,ORD1077519,PROD10246,4,66050.0,13.0,229854.0,226671.32,3182.68
OI10197211,ORD1077520,PROD10225,1,220.0,1.5,216.7,140.98,75.72
OI10197212,ORD1077520,PROD10019,5,2910.0,3.0,14113.5,10577.8,3535.7
OI10197213,ORD1077521,PROD10257,5,46260.0,0.0,231300.0,201236.8,30063.2
OI10197214,ORD1077521,PROD10488,1,1990.0,0.0,1990.0,1192.86,797.14
OI10197215,ORD1077521,PROD10203,2,12420.0,0.0,24840.0,21408.38,3431.62
OI10197216,ORD1077521,PROD10260,2,200.0,1.5,394.0,282.8,111.2
OI10197217,ORD1077522,PROD10246,2,66050.0,1.5,130118.5,113335.66,16782.84
OI10197218,ORD1077522,PROD10010,3,870.0,0.0,2610.0,1864.77,745.23
OI10197219,ORD1077522,PROD10470,2,590.0,0.0,1180.0,712.38,467.62
OI10197220,ORD1077522,PROD10249,2,19840.0,0.0,39680.0,32981.28,6698.72
OI10197221,ORD1077522,PROD10382,1,700.0,0.0,700.0,444.4,255.6
OI10197222,ORD1077523,PROD10016,3,1540.0,30.0,3234.0,3825.51,-591.51
OI10197223,ORD1077524,PROD10367,5,1140.0,1.5,5614.5,3321.65,2292.85
OI10197224,ORD1077524,PROD10175,1,670.0,1.5,659.95,410.14,249.81
OI10197225,ORD1077524,PROD10322,2,140.0,1.5,275.8,200.8,75.0
OI10197226,ORD1077525,PROD10192,2,590.0,30.0,826.0,881.82,-55.82
OI10197227,ORD1077525,PROD10133,3,12300.0,30.0,25830.0,27715.32,-1885.32
OI10197228,ORD1077526,PROD10152,2,4110.0,30.0,5754.0,7507.52,-1753.52
OI10197229,ORD1077527,PROD10154,1,2100.0,15.0,1785.0,1374.95,410.05
OI10197230,ORD1077527,PROD10527,3,16480.0,15.0,42024.0,39932.49,2091.51
OI10197231,ORD1077527,PROD10462,2,330.0,15.0,561.0,502.38,58.62
OI10197232,ORD1077528,PROD10525,2,1600.0,3.0,3104.0,2086.2,1017.8
OI10197233,ORD1077528,PROD10488,2,1990.0,1.5,3920.3,2385.72,1534.58
OI10197234,ORD1077528,PROD10467,1,3140.0,3.0,3045.8,2635.1,410.7
OI10197235,ORD1077529,PROD10031,3,3150.0,13.0,8221.5,5833.47,2388.03
OI10197236,ORD1077529,PROD10535,3,890.0,10.0,2403.0,1958.13,444.87
OI10197237,ORD1077529,PROD10171,2,1160.0,11.5,2053.2,1371.34,681.86
OI10197238,ORD1077530,PROD10549,2,860.0,28.0,1238.4,1250.0,-11.6
OI10197239,ORD1077530,PROD10367,1,1140.0,25.0,855.0,664.33,190.67
OI10197240,ORD1077531,PROD10496,3,250.0,15.0,637.5,490.95,146.55
OI10197241,ORD1077531,PROD10374,2,930.0,15.0,1581.0,1320.42,260.58
OI10197242,ORD1077532,PROD10092,2,920.0,26.5,1352.4,1524.76,-172.36
OI10197243,ORD1077532,PROD10118,5,910.0,25.0,3412.5,3006.15,406.35
OI10197244,ORD1077533,PROD10192,4,590.0,31.5,1616.6,1763.64,-147.04
OI10197245,ORD1077533,PROD10051,1,4690.0,30.0,3283.0,2623.08,659.92
OI10197246,ORD1077534,PROD10267,1,1000.0,21.5,785.0,713.76,71.24
OI10197247,ORD1077534,PROD10246,4,66050.0,20.0,211360.0,226671.32,-15311.32
OI10197248,ORD1077535,PROD10488,2,1990.0,1.5,3920.3,2385.72,1534.58
OI10197249,ORD1077536,PROD10501,1,45990.0,16.5,38401.65,41991.63,-3589.98
OI10197250,ORD1077536,PROD10403,2,2030.0,18.0,3329.2,2385.6,943.6
OI10197251,ORD1077537,PROD10101,1,780.0,0.0,780.0,559.66,220.34
OI10197252,ORD1077537,PROD10403,3,2030.0,0.0,6090.0,3578.4,2511.6
OI10197253,ORD1077538,PROD10469,1,250.0,30.0,175.0,194.5,-19.5
OI10197254,ORD1077538,PROD10163,2,2650.0,30.0,3710.0,4147.06,-437.06
OI10197255,ORD1077538,PROD10341,2,1210.0,33.0,1621.4,1439.06,182.34
OI10197256,ORD1077538,PROD10462,2,330.0,30.0,462.0,502.38,-40.38
OI10197257,ORD1077539,PROD10464,2,26230.0,25.0,39345.0,42622.68,-3277.68
OI10197258,ORD1077540,PROD10403,1,2030.0,25.0,1522.5,1192.8,329.7
OI10197259,ORD1077540,PROD10222,1,370.0,25.0,277.5,223.73,53.77
OI10197260,ORD1077541,PROD10101,1,780.0,3.0,756.6,559.66,196.94
OI10197261,ORD1077542,PROD10133,3,12300.0,33.0,24723.0,27715.32,-2992.32
OI10197262,ORD1077542,PROD10406,2,380.0,30.0,532.0,568.52,-36.52
OI10197263,ORD1077543,PROD10157,5,1880.0,13.0,8178.0,6203.65,1974.35
OI10197264,ORD1077543,PROD10101,2,780.0,11.5,1380.6,1119.32,261.28
OI10197265,ORD1077543,PROD10510,2,1150.0,13.0,2001.0,1504.36,496.64
OI10197266,ORD1077544,PROD10124,2,280.0,15.0,476.0,420.84,55.16
OI10197267,ORD1077544,PROD10101,4,780.0,15.0,2652.0,2238.64,413.36
OI10197268,ORD1077544,PROD10101,3,780.0,16.5,1953.9,1678.98,274.92
OI10197269,ORD1077545,PROD10469,4,250.0,0.0,1000.0,778.0,222.0
OI10197270,ORD1077545,PROD10337,5,2290.0,0.0,11450.0,6364.6,5085.4
OI10197271,ORD1077546,PROD10417,4,2640.0,13.0,9187.2,9130.2,57.0
OI10197272,ORD1077546,PROD10452,4,940.0,10.0,3384.0,2303.24,1080.76
OI10197273,ORD1077547,PROD10322,2,140.0,0.0,280.0,200.8,79.2
OI10197274,ORD1077547,PROD10179,2,3910.0,0.0,7820.0,6914.68,905.32
OI10197275,ORD1077548,PROD10287,4,2060.0,13.0,7168.8,5556.56,1612.24
OI10197276,ORD1077548,PROD10366,3,330.0,11.5,876.15,605.19,270.96
OI10197277,ORD1077548,PROD10347,1,150.0,10.0,135.0,128.98,6.02
OI10197278,ORD1077548,PROD10246,1,66050.0,10.0,59445.0,56667.83,2777.17
OI10197279,ORD1077549,PROD10488,3,1990.0,10.0,5373.0,3578.58,1794.42
OI10197280,ORD1077549,PROD10163,1,2650.0,11.5,2345.25,2073.53,271.72
OI10197281,ORD1077549,PROD10379,3,50.0,10.0,135.0,102.36,32.64
OI10197282,ORD1077550,PROD10146,3,4620.0,5.0,13167.0,11483.73,1683.27
OI10197283,ORD1077550,PROD10230,4,100.0,6.5,374.0,347.32,26.68
OI10197284,ORD1077550,PROD10246,4,66050.0,8.0,243064.0,226671.32,16392.68
OI10197285,ORD1077551,PROD10414,1,1250.0,10.0,1125.0,930.73,194.27
OI10197286,ORD1077551,PROD10031,2,3150.0,11.5,5575.5,3888.98,1686.52
OI10197287,ORD1077552,PROD10294,5,660.0,0.0,3300.0,2215.5,1084.5
OI10197288,ORD1077552,PROD10343,2,200.0,0.0,400.0,314.92,85.08
OI10197289,ORD1077552,PROD10341,2,1210.0,1.5,2383.7,1439.06,944.64
OI10197290,ORD1077552,PROD10362,1,13860.0,1.5,13652.1,10146.71,3505.39
OI10197291,ORD1077553,PROD10392,1,8430.0,28.0,6069.6,5840.02,229.58
OI10197292,ORD1077554,PROD10469,1,250.0,25.0,187.5,194.5,-7.0
OI10197293,ORD1077554,PROD10508,2,610.0,25.0,915.0,798.16,116.84
OI10197294,ORD1077554,PROD10049,1,26480.0,26.5,19462.8,21314.29,-1851.49
OI10197295,ORD1077554,PROD10469,4,250.0,25.0,750.0,778.0,-28.0
OI10197296,ORD1077555,PROD10186,2,7450.0,1.5,14676.5,11978.52,2697.98
OI10197297,ORD1077555,PROD10004,1,370.0,0.0,370.0,250.98,119.02
OI10197298,ORD1077555,PROD10349,1,16110.0,0.0,16110.0,13140.19,2969.81
OI10197299,ORD1077555,PROD10512,3,880.0,0.0,2640.0,1773.15,866.85
OI10197300,ORD1077556,PROD10157,1,1880.0,18.0,1541.6,1240.73,300.87
OI10197301,ORD1077556,PROD10177,4,6330.0,18.0,20762.4,18106.48,2655.92
OI10197302,ORD1077557,PROD10155,2,1160.0,10.0,2088.0,1765.72,322.28
OI10197303,ORD1077557,PROD10177,3,6330.0,13.0,16521.3,13579.86,2941.44
OI10197304,ORD1077557,PROD10322,2,140.0,10.0,252.0,200.8,51.2
OI10197305,ORD1077557,PROD10211,1,480.0,10.0,432.0,362.83,69.17
OI10197306,ORD1077557,PROD10247,1,370.0,10.0,333.0,281.67,51.33
OI10197307,ORD1077558,PROD10036,2,34380.0,25.0,51570.0,52476.98,-906.98
OI10197308,ORD1077558,PROD10030,3,3330.0,25.0,7492.5,8203.56,-711.06
OI10197309,ORD1077559,PROD10339,3,12420.0,20.0,29808.0,29793.36,14.64
OI10197310,ORD1077559,PROD10072,2,15460.0,20.0,24736.0,28203.74,-3467.74
OI10197311,ORD1077560,PROD10549,2,860.0,18.0,1410.4,1250.0,160.4
OI10197312,ORD1077560,PROD10341,3,1210.0,15.0,3085.5,2158.59,926.91
OI10197313,ORD1077560,PROD10392,4,8430.0,15.0,28662.0,23360.08,5301.92
OI10197314,ORD1077560,PROD10078,6,790.0,15.0,4029.0,2567.52,1461.48
OI10197315,ORD1077560,PROD10030,4,3330.0,16.5,11122.2,10938.08,184.12
OI10197316,ORD1077561,PROD10406,1,380.0,3.0,368.6,284.26,84.34
OI10197317,ORD1077561,PROD10023,2,890.0,1.5,1753.3,1182.3,571.0
OI10197318,ORD1077561,PROD10031,4,3150.0,0.0,12600.0,7777.96,4822.04
OI10197319,ORD1077562,PROD10004,1,370.0,15.0,314.5,250.98,63.52
OI10197320,ORD1077562,PROD10130,1,1000.0,15.0,850.0,589.36,260.64
OI10197321,ORD1077562,PROD10035,2,1570.0,16.5,2621.9,2277.64,344.26
OI10197322,ORD1077563,PROD10366,2,330.0,30.0,462.0,403.46,58.54
