return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount,return_status
RET109770,ORD1096182,CUST115219,PROD10417,2024-06-30,Product damaged,2560.8,Refund Completed
RET109771,ORD1096184,CUST122591,PROD10403,2024-01-03,Product not as expected,0.0,Pending
RET109772,ORD1096203,CUST100147,PROD10469,2025-01-31,Size issue,750.0,Refund Completed
RET109773,ORD1096210,CUST101704,PROD10341,2025-12-31,Late delivery,1210.0,Refund Completed
RET109774,ORD1096233,CUST116961,PROD10316,2025-09-14,Product not as expected,0.0,Rejected
RET109775,ORD1096251,CUST116868,PROD10503,2024-01-29,Late delivery,1150.0,Approved
RET109776,ORD1096251,CUST116868,PROD10503,2024-01-29,Size issue,0.0,Rejected
RET109777,ORD1096259,CUST106462,PROD10279,2025-12-06,Quality issue,2107.9,Refund Completed
RET109778,ORD1096259,CUST106462,PROD10224,2025-11-27,Size issue,3600.0,Refund Completed
RET109779,ORD1096276,CUST110594,PROD10367,2025-10-01,Product not as expected,934.8,Refund Completed
RET109780,ORD1096283,CUST109315,PROD10392,2023-07-10,Product not as expected,18208.8,Approved
RET109781,ORD1096283,CUST109315,PROD10327,2023-07-16,Quality issue,1395.0,Refund Completed
RET109782,ORD1096301,CUST107775,PROD10101,2024-03-28,Size issue,1513.2,Refund Completed
RET109783,ORD1096301,CUST107775,PROD10255,2024-03-18,Wrong product,552.9,Refund Completed
RET109784,ORD1096312,CUST112202,PROD10129,2023-09-04,Late delivery,0.0,Pending
RET109785,ORD1096357,CUST123954,PROD10367,2024-12-08,Product damaged,0.0,Rejected
RET109786,ORD1096363,CUST107944,PROD10327,2023-11-16,Quality issue,3348.0,Refund Completed
RET109787,ORD1096389,CUST106624,PROD10499,2025-10-24,Product damaged,465.0,Refund Completed
RET109788,ORD1096395,CUST108818,PROD10268,2025-06-25,Changed mind,819.0,Refund Completed
RET109789,ORD1096411,CUST102564,PROD10051,2024-09-17,Changed mind,3681.65,Refund Completed
RET109790,ORD1096411,CUST102564,PROD10366,2024-09-18,Size issue,0.0,Rejected
RET109791,ORD1096420,CUST124281,PROD10333,2023-06-04,Size issue,0.0,Pending
RET109792,ORD1096430,CUST114620,PROD10107,2025-11-16,Product damaged,2055.0,Refund Completed
RET109793,ORD1096430,CUST114620,PROD10477,2025-11-24,Product damaged,315.0,Refund Completed
RET109794,ORD1096431,CUST120179,PROD10403,2024-11-21,Late delivery,0.0,Pending
RET109795,ORD1096437,CUST108104,PROD10129,2025-10-09,Quality issue,6501.6,Refund Completed
RET109796,ORD1096437,CUST108104,PROD10124,2025-10-14,Product damaged,420.0,Refund Completed
RET109797,ORD1096437,CUST108104,PROD10414,2025-10-17,Changed mind,937.5,Refund Completed
RET109798,ORD1096458,CUST102919,PROD10203,2024-06-21,Late delivery,0.0,Pending
RET109799,ORD1096498,CUST116691,PROD10417,2023-07-21,Quality issue,11220.0,Refund Completed
RET109800,ORD1096594,CUST106929,PROD10249,2025-04-24,Changed mind,45830.4,Approved
RET109801,ORD1096599,CUST124756,PROD10176,2023-11-30,Quality issue,6966.0,Refund Completed
RET109802,ORD1096628,CUST113530,PROD10341,2025-12-13,Quality issue,6050.0,Refund Completed
RET109803,ORD1096629,CUST123979,PROD10073,2025-11-21,Product not as expected,1271.6,Refund Completed
RET109804,ORD1096629,CUST123979,PROD10433,2025-11-13,Wrong product,2655.4,Refund Completed
RET109805,ORD1096639,CUST116234,PROD10155,2025-10-20,Product not as expected,2958.0,Refund Completed
RET109806,ORD1096663,CUST115642,PROD10529,2025-11-21,Product damaged,168.0,Refund Completed
RET109807,ORD1096663,CUST115642,PROD10499,2025-11-22,Product damaged,434.0,Refund Completed
RET109808,ORD1096668,CUST100116,PROD10317,2023-09-24,Wrong product,0.0,Rejected
RET109809,ORD1096677,CUST106098,PROD10101,2024-03-05,Quality issue,717.6,Refund Completed
RET109810,ORD1096685,CUST124069,PROD10231,2025-12-22,Size issue,12307.5,Refund Completed
RET109811,ORD1096685,CUST124069,PROD10007,2025-12-23,Changed mind,0.0,Pending
RET109812,ORD1096685,CUST124069,PROD10113,2025-12-20,Late delivery,7739.55,Approved
RET109813,ORD1096692,CUST103034,PROD10231,2024-02-18,Size issue,20457.8,Refund Completed
RET109814,ORD1096713,CUST110805,PROD10417,2025-08-23,Size issue,4488.0,Refund Completed
RET109815,ORD1096726,CUST121406,PROD10366,2023-11-03,Other,841.5,Refund Completed
RET109816,ORD1096730,CUST120628,PROD10366,2025-12-26,Late delivery,650.1,Refund Completed
RET109817,ORD1096730,CUST120628,PROD10175,2025-12-29,Late delivery,1340.0,Refund Completed
RET109818,ORD1096740,CUST119950,PROD10488,2025-09-18,Product damaged,3860.6,Approved
RET109819,ORD1096740,CUST119950,PROD10231,2025-09-16,Size issue,16410.0,Refund Completed
RET109820,ORD1096753,CUST124091,PROD10387,2024-11-14,Size issue,1370.0,Refund Completed
RET109821,ORD1096757,CUST124459,PROD10203,2023-06-22,Wrong product,36142.2,Refund Completed
RET109822,ORD1096781,CUST101505,PROD10124,2025-06-25,Product damaged,431.2,Refund Completed
RET109823,ORD1096810,CUST108592,PROD10511,2024-07-16,Wrong product,230.0,Refund Completed
RET109824,ORD1096813,CUST123054,PROD10245,2023-09-01,Product not as expected,1740.2,Approved
RET109825,ORD1096835,CUST116160,PROD10498,2024-12-25,Size issue,2303.5,Approved
RET109826,ORD1096841,CUST108011,PROD10255,2025-04-20,Quality issue,1140.0,Refund Completed
RET109827,ORD1096843,CUST124115,PROD10366,2024-12-06,Size issue,1188.0,Refund Completed
RET109828,ORD1096845,CUST110507,PROD10236,2023-12-19,Wrong product,11190.0,Refund Completed
RET109829,ORD1096860,CUST121705,PROD10207,2025-09-03,Late delivery,697.5,Refund Completed
RET109830,ORD1096860,CUST121705,PROD10051,2025-09-01,Size issue,10130.4,Refund Completed
RET109831,ORD1096885,CUST117085,PROD10231,2025-11-12,Size issue,11240.85,Refund Completed
RET109832,ORD1096894,CUST100647,PROD10510,2023-06-30,Size issue,1886.0,Refund Completed
RET109833,ORD1096894,CUST100647,PROD10078,2023-06-25,Size issue,647.8,Refund Completed
RET109834,ORD1096894,CUST100647,PROD10382,2023-06-27,Other,1190.0,Refund Completed
RET109835,ORD1096914,CUST123255,PROD10171,2025-11-26,Late delivery,951.2,Refund Completed
RET109836,ORD1096919,CUST102562,PROD10101,2023-04-13,Product not as expected,1092.0,Refund Completed
RET109837,ORD1096926,CUST109730,PROD10051,2024-02-22,Wrong product,13858.95,Refund Completed
RET109838,ORD1096931,CUST122839,PROD10112,2024-12-25,Quality issue,0.0,Pending
RET109839,ORD1096935,CUST104798,PROD10403,2023-11-11,Product not as expected,1867.6,Refund Completed
RET109840,ORD1096956,CUST117587,PROD10231,2024-12-28,Quality issue,15917.7,Refund Completed
RET109841,ORD1096958,CUST103664,PROD10371,2025-10-14,Product not as expected,0.0,Rejected
RET109842,ORD1096980,CUST117815,PROD10331,2024-01-29,Changed mind,0.0,Rejected
RET109843,ORD1096993,CUST121314,PROD10192,2025-10-25,Product damaged,1180.0,Refund Completed
RET109844,ORD1096993,CUST121314,PROD10343,2025-10-22,Product damaged,600.0,Refund Completed
RET109845,ORD1096996,CUST100718,PROD10354,2023-11-29,Product damaged,4284.0,Refund Completed
RET109846,ORD1096998,CUST121604,PROD10231,2024-03-08,Wrong product,16163.85,Refund Completed
RET109847,ORD1097021,CUST121658,PROD10297,2025-12-21,Product damaged,601.8,Refund Completed
RET109848,ORD1097053,CUST119705,PROD10395,2024-08-03,Quality issue,788.0,Refund Completed
RET109849,ORD1097075,CUST115039,PROD10488,2025-07-06,Late delivery,4179.0,Refund Completed
RET109850,ORD1097088,CUST123528,PROD10117,2023-08-11,Size issue,1493.3,Refund Completed
RET109851,ORD1097091,CUST105588,PROD10209,2025-11-12,Other,2244.8,Refund Completed
RET109852,ORD1097103,CUST115925,PROD10246,2025-12-04,Changed mind,58454.25,Refund Completed
RET109853,ORD1097121,CUST106346,PROD10372,2023-10-11,Product damaged,2778.3,Refund Completed
RET109854,ORD1097148,CUST106600,PROD10403,2025-01-24,Wrong product,0.0,Pending
RET109855,ORD1097163,CUST113436,PROD10057,2024-07-31,Changed mind,11150.2,Refund Completed
RET109856,ORD1097198,CUST122573,PROD10488,2025-10-30,Wrong product,6527.2,Approved
RET109857,ORD1097198,CUST122573,PROD10488,2025-10-31,Product not as expected,1661.65,Refund Completed
RET109858,ORD1097238,CUST108537,PROD10325,2023-10-24,Changed mind,0.0,Rejected
RET109859,ORD1097247,CUST100718,PROD10376,2024-03-23,Product damaged,7882.0,Refund Completed
RET109860,ORD1097247,CUST100718,PROD10101,2024-04-02,Late delivery,1602.9,Refund Completed
RET109861,ORD1097249,CUST108865,PROD10003,2025-11-22,Wrong product,3890.8,Refund Completed
RET109862,ORD1097249,CUST108865,PROD10366,2025-11-14,Changed mind,452.1,Refund Completed
RET109863,ORD1097260,CUST104477,PROD10481,2025-06-09,Quality issue,10120.0,Refund Completed
RET109864,ORD1097274,CUST108703,PROD10503,2023-12-05,Changed mind,4140.0,Refund Completed
RET109865,ORD1097286,CUST123635,PROD10341,2024-08-21,Product not as expected,0.0,Rejected
RET109866,ORD1097312,CUST102220,PROD10067,2023-06-25,Size issue,532.0,Refund Completed
RET109867,ORD1097312,CUST102220,PROD10439,2023-06-28,Product damaged,5733.0,Refund Completed
RET109868,ORD1097316,CUST106009,PROD10392,2024-03-01,Product not as expected,22761.0,Refund Completed
RET109869,ORD1097322,CUST101261,PROD10101,2025-09-04,Wrong product,2340.0,Refund Completed
RET109870,ORD1097322,CUST101261,PROD10422,2025-09-06,Other,590.0,Refund Completed
RET109871,ORD1097323,CUST123367,PROD10231,2024-10-11,Product damaged,4020.45,Refund Completed
RET109872,ORD1097340,CUST104143,PROD10211,2025-09-24,Product damaged,1440.0,Refund Completed
RET109873,ORD1097363,CUST116334,PROD10341,2025-06-14,Product not as expected,2020.7,Refund Completed
RET109874,ORD1097367,CUST106892,PROD10101,2025-11-26,Product not as expected,1989.0,Refund Completed
RET109875,ORD1097368,CUST102133,PROD10036,2025-10-05,Product damaged,30426.3,Refund Completed
RET109876,ORD1097368,CUST102133,PROD10246,2025-10-06,Size issue,118890.0,Refund Completed
RET109877,ORD1097430,CUST110818,PROD10148,2023-11-18,Late delivery,3646.2,Approved
RET109878,ORD1097445,CUST106398,PROD10304,2025-10-23,Product not as expected,4321.8,Refund Completed
RET109879,ORD1097475,CUST111981,PROD10508,2025-11-04,Changed mind,854.0,Refund Completed
RET109880,ORD1097493,CUST106124,PROD10341,2025-08-29,Changed mind,2383.7,Refund Completed
RET109881,ORD1097493,CUST106124,PROD10187,2025-08-30,Product not as expected,260.0,Refund Completed
RET109882,ORD1097493,CUST106124,PROD10481,2025-08-20,Size issue,9968.2,Refund Completed
RET109883,ORD1097493,CUST106124,PROD10403,2025-08-25,Changed mind,6090.0,Refund Completed
RET109884,ORD1097495,CUST101603,PROD10366,2024-09-13,Late delivery,325.05,Refund Completed
RET109885,ORD1097516,CUST103097,PROD10078,2024-11-26,Product damaged,2370.0,Refund Completed
RET109886,ORD1097522,CUST101849,PROD10078,2023-08-14,Product damaged,1082.3,Approved
RET109887,ORD1097537,CUST107416,PROD10237,2024-04-03,Product not as expected,2328.0,Refund Completed
RET109888,ORD1097567,CUST119472,PROD10366,2024-05-13,Changed mind,990.0,Refund Completed
RET109889,ORD1097577,CUST104225,PROD10067,2025-10-24,Changed mind,1520.0,Refund Completed
RET109890,ORD1097578,CUST116017,PROD10078,2023-06-16,Changed mind,0.0,Rejected
RET109891,ORD1097588,CUST123538,PROD10152,2023-04-14,Size issue,10110.6,Refund Completed
RET109892,ORD1097606,CUST113600,PROD10010,2025-11-22,Size issue,0.0,Pending
RET109893,ORD1097644,CUST117634,PROD10488,2025-03-30,Late delivery,3860.6,Refund Completed
RET109894,ORD1097644,CUST117634,PROD10087,2025-04-03,Quality issue,21510.0,Refund Completed
RET109895,ORD1097644,CUST117634,PROD10346,2025-04-05,Changed mind,1309.5,Refund Completed
RET109896,ORD1097646,CUST122216,PROD10207,2023-12-15,Size issue,651.0,Refund Completed
RET109897,ORD1097698,CUST111257,PROD10431,2024-06-15,Other,5949.4,Refund Completed
RET109898,ORD1097758,CUST110651,PROD10403,2025-12-05,Changed mind,5562.2,Refund Completed
RET109899,ORD1097795,CUST113337,PROD10007,2024-02-20,Late delivery,900.0,Refund Completed
RET109900,ORD1097845,CUST122754,PROD10211,2025-12-31,Product damaged,384.0,Approved
RET109901,ORD1097898,CUST119526,PROD10294,2025-02-01,Wrong product,3300.0,Refund Completed
RET109902,ORD1097901,CUST107784,PROD10366,2025-12-04,Size issue,960.3,Approved
RET109903,ORD1097906,CUST120812,PROD10009,2023-02-09,Changed mind,1539.0,Refund Completed
RET109904,ORD1097927,CUST103986,PROD10355,2024-06-23,Size issue,18463.2,Refund Completed
RET109905,ORD1097960,CUST101779,PROD10431,2025-10-31,Changed mind,5436.0,Refund Completed
RET109906,ORD1097970,CUST114917,PROD10092,2024-05-08,Size issue,0.0,Rejected
RET109907,ORD1097970,CUST114917,PROD10341,2024-05-02,Changed mind,1210.0,Approved
RET109908,ORD1097970,CUST114917,PROD10422,2024-05-04,Changed mind,590.0,Refund Completed
RET109909,ORD1097973,CUST116046,PROD10403,2023-06-29,Size issue,6252.4,Refund Completed
RET109910,ORD1097973,CUST116046,PROD10446,2023-06-27,Product damaged,6452.7,Refund Completed
RET109911,ORD1097992,CUST124731,PROD10499,2023-06-04,Wrong product,310.0,Refund Completed
RET109912,ORD1097993,CUST100118,PROD10231,2025-10-30,Size issue,15097.2,Refund Completed
RET109913,ORD1097993,CUST100118,PROD10366,2025-11-06,Wrong product,313.5,Refund Completed
RET109914,ORD1097994,CUST120213,PROD10444,2024-05-06,Product damaged,512.0,Approved
RET109915,ORD1098002,CUST110671,PROD10124,2023-11-21,Quality issue,532.0,Approved
RET109916,ORD1098007,CUST123900,PROD10341,2025-03-21,Product not as expected,2904.0,Refund Completed
RET109917,ORD1098054,CUST116306,PROD10089,2024-06-03,Size issue,1683.0,Refund Completed
RET109918,ORD1098055,CUST114447,PROD10051,2023-08-01,Product damaged,3142.3,Approved
RET109919,ORD1098090,CUST108292,PROD10403,2023-04-24,Size issue,3248.0,Refund Completed
RET109920,ORD1098116,CUST101939,PROD10280,2023-05-16,Quality issue,754.4,Refund Completed
RET109921,ORD1098116,CUST101939,PROD10466,2023-05-15,Product damaged,15305.55,Refund Completed
RET109922,ORD1098117,CUST114266,PROD10124,2025-12-31,Size issue,238.0,Refund Completed
RET109923,ORD1098135,CUST104601,PROD10365,2023-05-03,Product damaged,1108.8,Approved
RET109924,ORD1098155,CUST124231,PROD10455,2025-02-13,Wrong product,662.4,Refund Completed
RET109925,ORD1098161,CUST109179,PROD10466,2023-01-15,Changed mind,19185.4,Refund Completed
RET109926,ORD1098171,CUST101990,PROD10267,2025-07-13,Size issue,0.0,Rejected
RET109927,ORD1098171,CUST101990,PROD10403,2025-07-03,Size issue,3045.0,Refund Completed
RET109928,ORD1098172,CUST113751,PROD10236,2025-09-15,Product not as expected,10742.4,Approved
RET109929,ORD1098172,CUST113751,PROD10258,2025-09-10,Product not as expected,2160.0,Refund Completed
RET109930,ORD1098172,CUST113751,PROD10488,2025-09-11,Changed mind,2925.3,Refund Completed
RET109931,ORD1098228,CUST117616,PROD10101,2023-07-23,Size issue,1248.0,Refund Completed
RET109932,ORD1098248,CUST102157,PROD10246,2025-07-01,Size issue,165455.25,Refund Completed
RET109933,ORD1098248,CUST102157,PROD10525,2025-06-28,Quality issue,1360.0,Refund Completed
RET109934,ORD1098248,CUST102157,PROD10527,2025-06-22,Size issue,0.0,Pending
RET109935,ORD1098252,CUST109565,PROD10366,2025-10-12,Late delivery,287.1,Refund Completed
RET109936,ORD1098263,CUST112984,PROD10262,2023-05-20,Product damaged,1844.4,Refund Completed
RET109937,ORD1098314,CUST120682,PROD10236,2024-11-24,Product not as expected,0.0,Rejected
RET109938,ORD1098320,CUST100271,PROD10425,2025-10-18,Wrong product,1026.0,Refund Completed
RET109939,ORD1098320,CUST100271,PROD10387,2025-10-16,Quality issue,5206.0,Refund Completed
RET109940,ORD1098353,CUST115578,PROD10279,2023-04-25,Other,1070.0,Refund Completed
RET109941,ORD1098353,CUST115578,PROD10320,2023-05-03,Product not as expected,1020.0,Approved
RET109942,ORD1098353,CUST115578,PROD10403,2023-04-28,Size issue,5998.65,Refund Completed
RET109943,ORD1098357,CUST104709,PROD10169,2023-04-23,Product damaged,1320.0,Approved
RET109944,ORD1098378,CUST104753,PROD10367,2025-07-08,Product damaged,3249.0,Refund Completed
RET109945,ORD1098392,CUST108962,PROD10031,2025-01-02,Late delivery,3150.0,Refund Completed
RET109946,ORD1098414,CUST112619,PROD10219,2025-05-31,Other,708.0,Refund Completed
RET109947,ORD1098419,CUST124438,PROD10225,2023-07-06,Size issue,323.4,Refund Completed
RET109948,ORD1098427,CUST121279,PROD10031,2024-10-10,Quality issue,5040.0,Approved
RET109949,ORD1098427,CUST121279,PROD10327,2024-10-20,Product not as expected,0.0,Pending
RET109950,ORD1098427,CUST121279,PROD10234,2024-10-20,Product not as expected,176.0,Refund Completed
RET109951,ORD1098427,CUST121279,PROD10435,2024-10-21,Product damaged,0.0,Rejected
RET109952,ORD1098438,CUST102722,PROD10008,2025-11-22,Size issue,78.3,Refund Completed
RET109953,ORD1098446,CUST122252,PROD10011,2024-01-03,Size issue,2304.9,Approved
RET109954,ORD1098447,CUST118320,PROD10382,2025-06-30,Wrong product,1120.0,Refund Completed
RET109955,ORD1098453,CUST104912,PROD10417,2025-04-30,Quality issue,0.0,Pending
RET109956,ORD1098453,CUST104912,PROD10481,2025-04-22,Size issue,0.0,Rejected
RET109957,ORD1098482,CUST101981,PROD10339,2025-09-28,Wrong product,9315.0,Refund Completed
RET109958,ORD1098488,CUST105329,PROD10341,2025-01-13,Product not as expected,1149.5,Refund Completed
RET109959,ORD1098527,CUST122668,PROD10484,2023-09-24,Changed mind,3045.0,Refund Completed
RET109960,ORD1098541,CUST107103,PROD10070,2023-11-06,Size issue,3620.0,Refund Completed
RET109961,ORD1098551,CUST115267,PROD10356,2025-02-07,Size issue,0.0,Pending
RET109962,ORD1098551,CUST115267,PROD10469,2025-02-08,Wrong product,500.0,Approved
RET109963,ORD1098551,CUST115267,PROD10236,2025-02-03,Product not as expected,7348.1,Refund Completed
RET109964,ORD1098561,CUST111204,PROD10390,2023-08-05,Wrong product,770.8,Refund Completed
RET109965,ORD1098594,CUST119986,PROD10007,2025-03-12,Size issue,855.0,Refund Completed
RET109966,ORD1098631,CUST123286,PROD10459,2025-10-24,Wrong product,7599.0,Refund Completed
RET109967,ORD1098632,CUST116298,PROD10102,2024-02-07,Size issue,45780.0,Refund Completed
RET109968,ORD1098632,CUST116298,PROD10205,2024-01-28,Wrong product,436.5,Refund Completed
RET109969,ORD1098632,CUST116298,PROD10157,2024-02-02,Product not as expected,1880.0,Refund Completed
RET109970,ORD1098642,CUST110159,PROD10236,2025-09-28,Product not as expected,5222.0,Approved
RET109971,ORD1098643,CUST119111,PROD10403,2025-02-25,Other,3045.0,Refund Completed
RET109972,ORD1098675,CUST110573,PROD10417,2024-11-03,Product not as expected,0.0,Rejected
RET109973,ORD1098675,CUST110573,PROD10059,2024-11-14,Product damaged,4161.3,Refund Completed
RET109974,ORD1098724,CUST102457,PROD10341,2025-03-22,Late delivery,3448.5,Refund Completed
RET109975,ORD1098726,CUST100133,PROD10118,2025-02-06,Size issue,819.0,Refund Completed
RET109976,ORD1098735,CUST120337,PROD10177,2023-10-06,Changed mind,18990.0,Refund Completed
RET109977,ORD1098735,CUST120337,PROD10425,2023-10-10,Quality issue,0.0,Pending
RET109978,ORD1098736,CUST124311,PROD10203,2025-01-23,Wrong product,24840.0,Refund Completed
RET109979,ORD1098739,CUST103861,PROD10403,2023-05-19,Changed mind,3451.0,Refund Completed
RET109980,ORD1098740,CUST119133,PROD10341,2025-01-27,Quality issue,0.0,Pending
RET109981,ORD1098740,CUST119133,PROD10317,2025-02-07,Changed mind,0.0,Pending
RET109982,ORD1098755,CUST109856,PROD10527,2023-12-15,Quality issue,47956.8,Refund Completed
RET109983,ORD1098761,CUST104403,PROD10127,2024-04-30,Size issue,5271.0,Refund Completed
RET109984,ORD1098774,CUST114849,PROD10374,2023-04-24,Changed mind,1860.0,Refund Completed
RET109985,ORD1098775,CUST105508,PROD10509,2024-05-13,Product damaged,2889.0,Refund Completed
RET109986,ORD1098841,CUST116410,PROD10263,2023-11-24,Size issue,1516.9,Refund Completed
RET109987,ORD1098850,CUST119180,PROD10341,2025-10-17,Product damaged,1010.35,Refund Completed
RET109988,ORD1098857,CUST113709,PROD10374,2025-06-17,Wrong product,0.0,Pending
RET109989,ORD1098858,CUST116320,PROD10133,2025-10-31,Wrong product,24600.0,Refund Completed
RET109990,ORD1098868,CUST109481,PROD10211,2023-06-01,Product not as expected,321.6,Approved
RET109991,ORD1098868,CUST109481,PROD10173,2023-06-01,Late delivery,17388.0,Refund Completed
RET109992,ORD1098872,CUST113549,PROD10112,2023-11-23,Wrong product,1785.6,Refund Completed
RET109993,ORD1098889,CUST111742,PROD10003,2024-05-23,Size issue,3805.6,Refund Completed
RET109994,ORD1098889,CUST111742,PROD10371,2024-05-21,Size issue,1890.6,Refund Completed
RET109995,ORD1098889,CUST111742,PROD10078,2024-05-31,Product damaged,541.15,Refund Completed
RET109996,ORD1098893,CUST102477,PROD10367,2024-04-03,Product not as expected,1938.0,Refund Completed
RET109997,ORD1098898,CUST123043,PROD10367,2025-09-10,Size issue,4560.0,Approved
RET109998,ORD1098906,CUST117805,PROD10488,2024-08-30,Size issue,5970.0,Refund Completed
RET109999,ORD1098916,CUST111640,PROD10144,2025-12-31,Size issue,2208.0,Refund Completed
RET110000,ORD1098931,CUST118383,PROD10341,2024-11-15,Other,1936.0,Refund Completed
RET110001,ORD1098931,CUST118383,PROD10365,2024-11-16,Wrong product,288.0,Approved
RET110002,ORD1098940,CUST113704,PROD10484,2024-10-13,Quality issue,7592.2,Refund Completed
RET110003,ORD1098940,CUST113704,PROD10269,2024-10-09,Quality issue,513.0,Refund Completed
RET110004,ORD1098951,CUST114300,PROD10051,2023-11-07,Product not as expected,9380.0,Refund Completed
RET110005,ORD1098978,CUST124217,PROD10216,2024-04-14,Product damaged,783.9,Refund Completed
RET110006,ORD1098980,CUST120053,PROD10308,2024-07-11,Late delivery,1512.0,Refund Completed
RET110007,ORD1098983,CUST120652,PROD10526,2025-07-23,Changed mind,0.0,Rejected
RET110008,ORD1098983,CUST120652,PROD10331,2025-07-27,Size issue,2452.65,Refund Completed
RET110009,ORD1098983,CUST120652,PROD10236,2025-07-30,Product not as expected,22380.0,Approved
RET110010,ORD1099014,CUST106170,PROD10403,2023-07-01,Wrong product,0.0,Rejected
RET110011,ORD1099016,CUST102220,PROD10362,2023-06-14,Wrong product,0.0,Rejected
RET110012,ORD1099021,CUST115445,PROD10163,2025-01-23,Quality issue,8851.0,Refund Completed
RET110013,ORD1099034,CUST112655,PROD10481,2025-12-23,Wrong product,8602.0,Refund Completed
RET110014,ORD1099046,CUST122900,PROD10104,2023-09-23,Product damaged,1530.0,Refund Completed
RET110015,ORD1099047,CUST119882,PROD10246,2025-11-06,Product not as expected,108322.0,Approved
RET110016,ORD1099049,CUST108176,PROD10297,2024-06-24,Changed mind,232.9,Refund Completed
RET110017,ORD1099051,CUST100015,PROD10031,2023-12-17,Changed mind,5670.0,Refund Completed
RET110018,ORD1099061,CUST123651,PROD10488,2023-02-15,Quality issue,5970.0,Refund Completed
RET110019,ORD1099067,CUST102046,PROD10092,2023-11-17,Product damaged,2484.0,Refund Completed
RET110020,ORD1099112,CUST115265,PROD10186,2023-05-30,Size issue,0.0,Pending
RET110021,ORD1099114,CUST124559,PROD10488,2025-09-08,Wrong product,3184.0,Refund Completed
RET110022,ORD1099114,CUST124559,PROD10322,2025-08-30,Quality issue,224.0,Refund Completed
RET110023,ORD1099130,CUST105528,PROD10470,2025-07-14,Changed mind,944.0,Refund Completed
RET110024,ORD1099130,CUST105528,PROD10046,2025-07-15,Late delivery,376.0,Approved
RET110025,ORD1099132,CUST106803,PROD10417,2025-12-17,Late delivery,2560.8,Refund Completed
RET110026,ORD1099142,CUST101394,PROD10169,2025-10-23,Wrong product,313.5,Refund Completed
RET110027,ORD1099142,CUST101394,PROD10494,2025-10-19,Product damaged,10902.0,Refund Completed
RET110028,ORD1099143,CUST101292,PROD10263,2025-02-03,Product damaged,5319.0,Refund Completed
RET110029,ORD1099143,CUST101292,PROD10403,2025-02-02,Changed mind,3593.1,Refund Completed
RET110030,ORD1099143,CUST101292,PROD10327,2025-01-29,Product damaged,1618.2,Approved
RET110031,ORD1099143,CUST101292,PROD10004,2025-01-26,Size issue,327.45,Refund Completed
RET110032,ORD1099143,CUST101292,PROD10067,2025-02-07,Wrong product,1368.0,Approved
RET110033,ORD1099147,CUST106582,PROD10207,2025-06-11,Product not as expected,869.55,Refund Completed
RET110034,ORD1099149,CUST108371,PROD10341,2025-01-20,Product damaged,828.85,Refund Completed
RET110035,ORD1099154,CUST113375,PROD10403,2025-03-27,Wrong product,6780.2,Refund Completed
RET110036,ORD1099154,CUST113375,PROD10477,2025-03-27,Changed mind,0.0,Rejected
RET110037,ORD1099161,CUST113611,PROD10403,2023-10-10,Product not as expected,0.0,Pending
RET110038,ORD1099179,CUST123744,PROD10373,2023-03-19,Size issue,0.0,Pending
RET110039,ORD1099205,CUST121135,PROD10304,2023-09-24,Late delivery,2793.0,Refund Completed
RET110040,ORD1099226,CUST110581,PROD10203,2023-11-30,Wrong product,10184.4,Refund Completed
RET110041,ORD1099226,CUST110581,PROD10152,2023-11-25,Quality issue,10480.5,Refund Completed
RET110042,ORD1099229,CUST103073,PROD10246,2024-04-25,Changed mind,0.0,Rejected
RET110043,ORD1099234,CUST101710,PROD10311,2023-10-25,Product damaged,462.0,Refund Completed
RET110044,ORD1099237,CUST120407,PROD10257,2023-10-15,Size issue,89744.4,Refund Completed
RET110045,ORD1099237,CUST120407,PROD10341,2023-10-22,Product not as expected,2383.7,Refund Completed
RET110046,ORD1099268,CUST109693,PROD10118,2025-09-24,Changed mind,910.0,Refund Completed
RET110047,ORD1099268,CUST109693,PROD10484,2025-09-21,Size issue,4060.0,Refund Completed
RET110048,ORD1099270,CUST112060,PROD10051,2025-12-15,Size issue,14070.0,Refund Completed
RET110049,ORD1099270,CUST112060,PROD10051,2025-12-17,Size issue,4690.0,Refund Completed
RET110050,ORD1099297,CUST113998,PROD10236,2024-10-12,Product not as expected,0.0,Rejected
RET110051,ORD1099297,CUST113998,PROD10322,2024-10-15,Changed mind,0.0,Pending
RET110052,ORD1099315,CUST112658,PROD10199,2025-05-01,Size issue,714.0,Refund Completed
RET110053,ORD1099330,CUST103989,PROD10403,2023-03-13,Product not as expected,4060.0,Refund Completed
RET110054,ORD1099330,CUST103989,PROD10454,2023-03-08,Late delivery,480.0,Approved
RET110055,ORD1099330,CUST103989,PROD10485,2023-03-12,Wrong product,0.0,Pending
RET110056,ORD1099330,CUST103989,PROD10392,2023-03-12,Size issue,16860.0,Refund Completed
RET110057,ORD1099337,CUST107141,PROD10316,2023-09-13,Quality issue,434.0,Refund Completed
RET110058,ORD1099340,CUST102221,PROD10382,2025-09-14,Size issue,2695.0,Refund Completed
RET110059,ORD1099346,CUST120890,PROD10192,2025-10-28,Size issue,1212.45,Refund Completed
RET110060,ORD1099346,CUST120890,PROD10264,2025-10-21,Size issue,2156.0,Refund Completed
RET110061,ORD1099360,CUST122789,PROD10284,2023-12-06,Changed mind,5420.0,Refund Completed
