review_id,order_id,customer_id,product_id,review_date,rating,review_sentiment,verified_purchase
REV175067,ORD1096731,CUST113200,PROD10073,2023-04-21,3,Neutral,True
REV175068,ORD1096732,CUST112181,PROD10488,2025-12-01,3,Neutral,True
REV175069,ORD1096735,CUST115879,PROD10510,2023-09-02,4,Positive,True
REV175070,ORD1096736,CUST102675,PROD10092,2024-05-26,2,Negative,True
REV175071,ORD1096742,CUST106066,PROD10431,2023-04-18,4,Positive,True
REV175072,ORD1096743,CUST121707,PROD10499,2023-10-28,4,Positive,True
REV175073,ORD1096743,CUST121707,PROD10194,2023-10-29,3,Neutral,True
REV175074,ORD1096743,CUST121707,PROD10142,2023-10-18,4,Positive,True
REV175075,ORD1096746,CUST105252,PROD10429,2025-09-17,3,Neutral,True
REV175076,ORD1096748,CUST119749,PROD10055,2025-05-17,4,Positive,True
REV175077,ORD1096749,CUST120941,PROD10301,2025-12-05,4,Positive,True
REV175078,ORD1096749,CUST120941,PROD10112,2025-12-03,3,Neutral,True
REV175079,ORD1096750,CUST104949,PROD10392,2025-12-12,4,Positive,True
REV175080,ORD1096753,CUST124091,PROD10006,2024-11-08,4,Positive,True
REV175081,ORD1096753,CUST124091,PROD10387,2024-11-11,4,Positive,True
REV175082,ORD1096754,CUST107134,PROD10548,2025-06-18,5,Positive,True
REV175083,ORD1096755,CUST108041,PROD10510,2024-10-25,3,Neutral,True
REV175084,ORD1096757,CUST124459,PROD10203,2023-06-25,4,Positive,True
REV175085,ORD1096758,CUST123913,PROD10346,2025-10-25,2,Negative,True
REV175086,ORD1096759,CUST100930,PROD10549,2024-07-26,3,Neutral,True
REV175087,ORD1096759,CUST100930,PROD10160,2024-07-28,2,Negative,True
REV175088,ORD1096759,CUST100930,PROD10453,2024-08-05,4,Positive,True
REV175089,ORD1096761,CUST106782,PROD10221,2025-07-03,3,Neutral,True
REV175090,ORD1096762,CUST118445,PROD10295,2023-11-23,3,Neutral,True
REV175091,ORD1096762,CUST118445,PROD10126,2023-11-22,4,Positive,True
REV175092,ORD1096766,CUST121980,PROD10329,2023-12-25,4,Positive,True
REV175093,ORD1096767,CUST122078,PROD10417,2025-12-31,3,Neutral,True
REV175094,ORD1096767,CUST122078,PROD10379,2025-12-31,3,Neutral,True
REV175095,ORD1096770,CUST100452,PROD10199,2025-03-23,4,Positive,False
REV175096,ORD1096773,CUST110843,PROD10246,2023-10-19,2,Negative,True
REV175097,ORD1096773,CUST110843,PROD10061,2023-11-06,4,Positive,True
REV175098,ORD1096775,CUST101175,PROD10524,2024-12-12,3,Neutral,True
REV175099,ORD1096776,CUST124855,PROD10157,2023-12-29,5,Positive,True
REV175100,ORD1096777,CUST114723,PROD10152,2023-08-06,5,Positive,True
REV175101,ORD1096779,CUST124072,PROD10417,2023-04-30,4,Positive,True
REV175102,ORD1096780,CUST112140,PROD10341,2023-08-05,5,Positive,True
REV175103,ORD1096780,CUST112140,PROD10126,2023-07-29,4,Positive,True
REV175104,ORD1096780,CUST112140,PROD10072,2023-07-20,5,Positive,True
REV175105,ORD1096787,CUST104665,PROD10417,2025-11-20,3,Neutral,True
REV175106,ORD1096787,CUST104665,PROD10066,2025-11-24,5,Positive,True
REV175107,ORD1096788,CUST111989,PROD10171,2025-12-29,4,Positive,True
REV175108,ORD1096790,CUST117766,PROD10162,2023-12-02,4,Positive,True
REV175109,ORD1096791,CUST122185,PROD10112,2024-07-31,5,Positive,True
REV175110,ORD1096792,CUST100456,PROD10488,2023-02-24,3,Neutral,True
REV175111,ORD1096793,CUST119174,PROD10535,2024-02-01,5,Positive,True
REV175112,ORD1096796,CUST100344,PROD10365,2024-07-28,4,Positive,True
REV175113,ORD1096797,CUST119731,PROD10203,2025-02-17,5,Positive,True
REV175114,ORD1096799,CUST104292,PROD10231,2024-12-01,2,Negative,True
REV175115,ORD1096799,CUST104292,PROD10417,2024-12-09,2,Negative,True
REV175116,ORD1096801,CUST121746,PROD10093,2024-04-14,3,Neutral,True
REV175117,ORD1096804,CUST110567,PROD10360,2024-08-28,5,Positive,True
REV175118,ORD1096804,CUST110567,PROD10089,2024-08-28,5,Positive,True
REV175119,ORD1096805,CUST105128,PROD10499,2024-10-01,3,Neutral,True
REV175120,ORD1096807,CUST123900,PROD10258,2023-11-13,4,Positive,True
REV175121,ORD1096810,CUST108592,PROD10210,2024-07-08,5,Positive,True
REV175122,ORD1096810,CUST108592,PROD10031,2024-07-30,5,Positive,True
REV175123,ORD1096811,CUST115679,PROD10341,2024-11-16,3,Neutral,True
REV175124,ORD1096812,CUST110267,PROD10101,2024-07-06,5,Positive,True
REV175125,ORD1096812,CUST110267,PROD10510,2024-07-06,3,Neutral,True
REV175126,ORD1096813,CUST123054,PROD10266,2023-08-29,2,Negative,True
REV175127,ORD1096814,CUST103370,PROD10337,2024-01-10,4,Positive,False
REV175128,ORD1096816,CUST107413,PROD10231,2025-08-21,5,Positive,True
REV175129,ORD1096817,CUST111481,PROD10106,2024-06-07,5,Positive,True
REV175130,ORD1096821,CUST124349,PROD10418,2025-03-15,4,Positive,True
REV175131,ORD1096822,CUST112838,PROD10509,2024-09-17,4,Positive,True
REV175132,ORD1096825,CUST102222,PROD10481,2023-11-11,3,Neutral,True
REV175133,ORD1096827,CUST105932,PROD10392,2025-01-01,2,Negative,True
REV175134,ORD1096829,CUST110991,PROD10035,2025-02-26,4,Positive,True
REV175135,ORD1096830,CUST111196,PROD10366,2024-04-04,3,Neutral,True
REV175136,ORD1096834,CUST122410,PROD10367,2025-11-27,3,Neutral,True
REV175137,ORD1096835,CUST116160,PROD10498,2025-01-16,3,Neutral,True
REV175138,ORD1096835,CUST116160,PROD10374,2024-12-28,3,Neutral,True
REV175139,ORD1096839,CUST109077,PROD10414,2023-09-02,2,Negative,True
REV175140,ORD1096840,CUST111901,PROD10168,2025-12-31,3,Neutral,True
REV175141,ORD1096841,CUST108011,PROD10255,2025-05-05,3,Neutral,True
REV175142,ORD1096842,CUST108339,PROD10145,2023-08-30,5,Positive,True
REV175143,ORD1096842,CUST108339,PROD10304,2023-09-06,4,Positive,True
REV175144,ORD1096843,CUST124115,PROD10007,2024-12-10,4,Positive,True
REV175145,ORD1096844,CUST107827,PROD10385,2024-06-11,4,Positive,True
REV175146,ORD1096844,CUST107827,PROD10203,2024-06-13,4,Positive,True
REV175147,ORD1096845,CUST110507,PROD10527,2023-12-14,5,Positive,True
REV175148,ORD1096845,CUST110507,PROD10236,2023-12-31,3,Neutral,True
REV175149,ORD1096845,CUST110507,PROD10546,2023-12-31,5,Positive,True
REV175150,ORD1096846,CUST101479,PROD10435,2024-10-27,3,Neutral,True
REV175151,ORD1096847,CUST101316,PROD10239,2025-02-07,3,Neutral,False
REV175152,ORD1096847,CUST101316,PROD10528,2025-02-06,3,Neutral,True
REV175153,ORD1096848,CUST106096,PROD10324,2023-06-07,5,Positive,True
REV175154,ORD1096849,CUST110692,PROD10273,2025-12-31,5,Positive,True
REV175155,ORD1096849,CUST110692,PROD10490,2025-12-31,4,Positive,True
REV175156,ORD1096850,CUST107181,PROD10242,2024-06-20,4,Positive,True
REV175157,ORD1096851,CUST104871,PROD10326,2025-10-30,4,Positive,True
REV175158,ORD1096853,CUST103860,PROD10408,2025-11-03,3,Neutral,True
REV175159,ORD1096853,CUST103860,PROD10333,2025-10-21,4,Positive,True
REV175160,ORD1096853,CUST103860,PROD10327,2025-10-14,4,Positive,True
REV175161,ORD1096854,CUST109903,PROD10411,2025-06-05,4,Positive,True
REV175162,ORD1096859,CUST102635,PROD10510,2025-05-07,4,Positive,True
REV175163,ORD1096867,CUST121516,PROD10040,2024-04-20,4,Positive,True
REV175164,ORD1096868,CUST107704,PROD10510,2023-03-16,4,Positive,True
REV175165,ORD1096868,CUST107704,PROD10004,2023-03-15,4,Positive,True
REV175166,ORD1096871,CUST112901,PROD10021,2025-10-07,3,Neutral,True
REV175167,ORD1096872,CUST112942,PROD10161,2023-03-09,4,Positive,True
REV175168,ORD1096875,CUST100672,PROD10341,2023-06-25,3,,True
REV175169,ORD1096876,CUST106946,PROD10117,2025-12-20,4,Positive,True
REV175170,ORD1096877,CUST105519,PROD10527,2023-07-09,4,Positive,True
REV175171,ORD1096877,CUST105519,PROD10327,2023-07-14,3,Neutral,True
REV175172,ORD1096878,CUST100090,PROD10316,2025-12-12,3,Neutral,True
REV175173,ORD1096879,CUST111698,PROD10526,2023-06-20,3,Neutral,True
REV175174,ORD1096880,CUST116995,PROD10051,2025-09-16,5,Positive,True
REV175175,ORD1096880,CUST116995,PROD10341,2025-09-06,4,Positive,True
REV175176,ORD1096880,CUST116995,PROD10112,2025-09-15,5,Positive,True
REV175177,ORD1096881,CUST111305,PROD10509,2023-07-26,3,Neutral,True
REV175178,ORD1096881,CUST111305,PROD10118,2023-07-26,5,Positive,True
REV175179,ORD1096882,CUST108674,PROD10216,2024-05-06,3,Neutral,True
REV175180,ORD1096883,CUST116608,PROD10126,2023-11-10,4,Positive,True
REV175181,ORD1096885,CUST117085,PROD10231,2025-11-10,4,Positive,True
REV175182,ORD1096885,CUST117085,PROD10017,2025-11-10,4,Positive,True
REV175183,ORD1096886,CUST120450,PROD10294,2023-05-08,3,Neutral,True
REV175184,ORD1096886,CUST120450,PROD10382,2023-04-30,4,Positive,True
REV175185,ORD1096887,CUST103465,PROD10112,2025-02-23,3,Neutral,True
REV175186,ORD1096887,CUST103465,PROD10376,2025-02-16,5,Positive,True
REV175187,ORD1096889,CUST113244,PROD10402,2025-06-19,3,Neutral,True
REV175188,ORD1096890,CUST108429,PROD10510,2023-12-04,4,Positive,True
REV175189,ORD1096892,CUST109829,PROD10499,2025-04-04,4,Positive,True
REV175190,ORD1096893,CUST107566,PROD10112,2025-12-30,4,Positive,True
REV175191,ORD1096894,CUST100647,PROD10510,2023-07-05,3,Neutral,False
REV175192,ORD1096894,CUST100647,PROD10382,2023-06-28,4,Positive,True
REV175193,ORD1096897,CUST104616,PROD10322,2025-11-04,4,Positive,True
REV175194,ORD1096897,CUST104616,PROD10101,2025-11-08,5,Positive,True
REV175195,ORD1096898,CUST111339,PROD10313,2024-07-03,2,Negative,True
REV175196,ORD1096902,CUST102373,PROD10459,2025-12-05,4,Positive,True
REV175197,ORD1096903,CUST100722,PROD10417,2023-12-29,3,Neutral,True
REV175198,ORD1096905,CUST106387,PROD10510,2025-11-06,3,Neutral,True
REV175199,ORD1096907,CUST119463,PROD10262,2025-10-23,5,Positive,True
REV175200,ORD1096907,CUST119463,PROD10031,2025-11-04,4,Positive,True
REV175201,ORD1096908,CUST109005,PROD10367,2024-06-18,4,Positive,True
REV175202,ORD1096909,CUST102434,PROD10304,2023-08-29,3,Neutral,True
REV175203,ORD1096910,CUST106988,PROD10261,2023-08-26,4,Positive,True
REV175204,ORD1096911,CUST119669,PROD10244,2025-10-21,5,Positive,True
REV175205,ORD1096912,CUST122453,PROD10230,2023-12-14,3,Neutral,True
REV175206,ORD1096912,CUST122453,PROD10091,2023-12-14,3,Neutral,True
REV175207,ORD1096912,CUST122453,PROD10489,2023-12-30,2,Negative,True
REV175208,ORD1096913,CUST112325,PROD10122,2025-11-09,4,Positive,True
REV175209,ORD1096918,CUST102910,PROD10417,2025-04-08,3,Neutral,True
REV175210,ORD1096919,CUST102562,PROD10101,2023-04-19,4,Positive,True
REV175211,ORD1096923,CUST107249,PROD10417,2025-09-05,4,Positive,True
REV175212,ORD1096924,CUST124465,PROD10118,2025-11-20,4,Positive,True
REV175213,ORD1096928,CUST118483,PROD10376,2025-11-15,4,Positive,True
REV175214,ORD1096928,CUST118483,PROD10379,2025-11-01,5,Positive,True
REV175215,ORD1096931,CUST122839,PROD10112,2025-01-09,4,Positive,True
REV175216,ORD1096931,CUST122839,PROD10209,2025-01-10,4,Positive,True
REV175217,ORD1096932,CUST113922,PROD10211,2024-01-08,4,Positive,True
REV175218,ORD1096932,CUST113922,PROD10541,2024-01-07,4,Positive,True
REV175219,ORD1096933,CUST121667,PROD10112,2024-03-07,4,Positive,True
REV175220,ORD1096936,CUST107466,PROD10330,2025-11-23,3,Neutral,True
REV175221,ORD1096936,CUST107466,PROD10509,2025-11-15,4,Positive,True
REV175222,ORD1096937,CUST120894,PROD10469,2025-01-07,5,Positive,True
REV175223,ORD1096938,CUST116026,PROD10258,2025-06-15,5,Positive,True
REV175224,ORD1096939,CUST120022,PROD10279,2023-09-10,4,Positive,True
REV175225,ORD1096940,CUST100329,PROD10161,2024-07-23,3,Neutral,True
REV175226,ORD1096940,CUST100329,PROD10231,2024-07-24,3,Neutral,True
REV175227,ORD1096944,CUST124822,PROD10479,2024-11-19,5,Positive,True
REV175228,ORD1096948,CUST111855,PROD10023,2023-10-05,5,Positive,True
REV175229,ORD1096949,CUST122084,PROD10304,2024-01-07,3,Neutral,True
REV175230,ORD1096951,CUST112330,PROD10392,2025-12-22,4,Positive,True
REV175231,ORD1096954,CUST109738,PROD10018,2025-02-22,4,Positive,True
REV175232,ORD1096956,CUST117587,PROD10231,2025-01-19,1,Negative,True
REV175233,ORD1096957,CUST124847,PROD10256,2023-03-20,5,Positive,True
REV175234,ORD1096959,CUST103548,PROD10155,2024-03-19,3,Neutral,True
REV175235,ORD1096960,CUST104099,PROD10100,2024-01-29,4,Positive,True
REV175236,ORD1096962,CUST107616,PROD10251,2024-10-07,3,Neutral,True
REV175237,ORD1096963,CUST123427,PROD10335,2025-06-15,5,Positive,True
REV175238,ORD1096964,CUST112489,PROD10112,2025-10-05,4,Positive,True
REV175239,ORD1096965,CUST120812,PROD10392,2023-02-23,4,Positive,True
REV175240,ORD1096967,CUST106782,PROD10499,2025-01-09,3,Neutral,True
REV175241,ORD1096968,CUST124404,PROD10544,2025-09-04,3,Neutral,True
REV175242,ORD1096969,CUST100829,PROD10524,2025-02-24,3,Neutral,True
REV175243,ORD1096971,CUST118622,PROD10155,2024-08-31,3,Neutral,True
REV175244,ORD1096972,CUST103183,PROD10365,2023-03-01,4,Positive,True
REV175245,ORD1096973,CUST119228,PROD10403,2025-11-04,3,Neutral,True
REV175246,ORD1096975,CUST111013,PROD10403,2025-03-10,4,Positive,True
REV175247,ORD1096975,CUST111013,PROD10370,2025-03-30,4,Positive,True
REV175248,ORD1096975,CUST111013,PROD10246,2025-03-22,4,Positive,True
REV175249,ORD1096976,CUST113159,PROD10449,2024-01-13,4,Positive,True
REV175250,ORD1096978,CUST101653,PROD10211,2024-11-07,2,Negative,True
REV175251,ORD1096981,CUST114996,PROD10255,2024-01-12,4,Positive,True
REV175252,ORD1096981,CUST114996,PROD10092,2024-01-10,2,Negative,True
REV175253,ORD1096981,CUST114996,PROD10322,2024-02-01,3,Neutral,True
REV175254,ORD1096984,CUST104101,PROD10548,2025-01-16,5,Positive,True
REV175255,ORD1096985,CUST108688,PROD10106,2024-01-13,5,Positive,True
REV175256,ORD1096989,CUST105005,PROD10299,2023-12-31,4,Positive,True
REV175257,ORD1096989,CUST105005,PROD10005,2023-12-29,2,Negative,True
REV175258,ORD1096993,CUST121314,PROD10192,2025-10-30,2,Negative,True
REV175259,ORD1096995,CUST101702,PROD10392,2025-12-18,3,Neutral,True
REV175260,ORD1096996,CUST100718,PROD10216,2023-11-29,4,Positive,True
REV175261,ORD1096997,CUST120555,PROD10216,2025-09-21,3,Neutral,True
REV175262,ORD1096998,CUST121604,PROD10469,2024-03-06,4,Positive,True
REV175263,ORD1097001,CUST103811,PROD10418,2023-05-03,4,Positive,True
REV175264,ORD1097002,CUST113658,PROD10365,2025-07-29,3,Neutral,True
REV175265,ORD1097002,CUST113658,PROD10209,2025-08-07,4,Positive,True
REV175266,ORD1097004,CUST105694,PROD10392,2025-07-02,4,Positive,True
REV175267,ORD1097004,CUST105694,PROD10367,2025-07-13,4,Positive,True
REV175268,ORD1097004,CUST105694,PROD10428,2025-06-30,4,Positive,True
REV175269,ORD1097007,CUST119465,PROD10366,2024-08-31,3,Neutral,True
REV175270,ORD1097008,CUST123228,PROD10311,2023-08-21,4,Positive,True
REV175271,ORD1097009,CUST119981,PROD10403,2023-09-15,5,Positive,True
REV175272,ORD1097009,CUST119981,PROD10158,2023-09-16,4,Positive,True
REV175273,ORD1097010,CUST115793,PROD10101,2025-10-18,5,Positive,True
REV175274,ORD1097010,CUST115793,PROD10246,2025-11-01,4,Positive,True
REV175275,ORD1097013,CUST124516,PROD10031,2025-12-31,3,Neutral,True
REV175276,ORD1097013,CUST124516,PROD10298,2025-12-31,3,Neutral,True
REV175277,ORD1097014,CUST108563,PROD10367,2025-10-20,3,Neutral,True
REV175278,ORD1097014,CUST108563,PROD10102,2025-11-10,3,Neutral,True
REV175279,ORD1097014,CUST108563,PROD10236,2025-11-09,2,Negative,True
REV175280,ORD1097016,CUST104869,PROD10117,2023-12-06,3,Neutral,True
REV175281,ORD1097017,CUST114635,PROD10490,2024-04-09,4,Positive,False
REV175282,ORD1097018,CUST109240,PROD10393,2023-06-12,4,Positive,True
REV175283,ORD1097022,CUST120790,PROD10246,2025-01-21,3,Neutral,True
REV175284,ORD1097022,CUST120790,PROD10506,2025-01-13,5,Positive,True
REV175285,ORD1097023,CUST108142,PROD10341,2025-07-16,3,Neutral,True
REV175286,ORD1097025,CUST124324,PROD10511,2025-09-18,5,Positive,True
REV175287,ORD1097026,CUST119968,PROD10010,2025-05-10,4,Positive,True
REV175288,ORD1097027,CUST122613,PROD10546,2024-11-12,5,Positive,True
REV175289,ORD1097027,CUST122613,PROD10367,2024-11-22,3,Neutral,True
REV175290,ORD1097028,CUST104266,PROD10231,2025-07-19,4,Positive,True
REV175291,ORD1097030,CUST121163,PROD10511,2024-01-23,4,Positive,True
REV175292,ORD1097033,CUST111077,PROD10527,2024-04-10,3,Neutral,True
REV175293,ORD1097037,CUST102927,PROD10255,2025-12-28,3,Neutral,True
REV175294,ORD1097038,CUST111173,PROD10281,2025-06-02,2,Negative,True
REV175295,ORD1097038,CUST111173,PROD10499,2025-06-04,4,Positive,True
REV175296,ORD1097040,CUST110907,PROD10152,2024-09-20,3,Neutral,True
REV175297,ORD1097040,CUST110907,PROD10455,2024-09-06,2,Negative,True
REV175298,ORD1097042,CUST107030,PROD10346,2025-07-02,3,Neutral,True
REV175299,ORD1097043,CUST115966,PROD10233,2024-12-17,4,Positive,True
REV175300,ORD1097043,CUST115966,PROD10355,2024-11-28,4,Positive,True
REV175301,ORD1097051,CUST119977,PROD10403,2024-11-09,4,Positive,True
REV175302,ORD1097051,CUST119977,PROD10320,2024-11-08,3,Neutral,True
REV175303,ORD1097052,CUST124516,PROD10153,2025-02-11,3,Neutral,True
REV175304,ORD1097054,CUST118428,PROD10347,2025-04-12,3,Neutral,True
REV175305,ORD1097055,CUST108429,PROD10233,2023-08-04,3,Neutral,True
REV175306,ORD1097056,CUST105845,PROD10405,2024-03-10,3,Neutral,True
REV175307,ORD1097056,CUST105845,PROD10490,2024-03-22,4,Positive,True
REV175308,ORD1097058,CUST103853,PROD10509,2025-11-23,2,Negative,True
REV175309,ORD1097061,CUST101556,PROD10118,2025-03-09,5,Positive,True
REV175310,ORD1097062,CUST107891,PROD10089,2025-01-12,4,Positive,True
REV175311,ORD1097067,CUST111747,PROD10164,2023-11-14,5,Positive,True
REV175312,ORD1097068,CUST105787,PROD10203,2025-09-08,3,Neutral,True
REV175313,ORD1097068,CUST105787,PROD10316,2025-09-09,4,Positive,True
REV175314,ORD1097069,CUST101592,PROD10484,2024-08-03,4,Positive,True
REV175315,ORD1097072,CUST114668,PROD10476,2025-09-14,4,Positive,True
REV175316,ORD1097073,CUST119413,PROD10112,2024-08-26,5,Positive,True
REV175317,ORD1097075,CUST115039,PROD10488,2025-07-27,2,Negative,True
REV175318,ORD1097078,CUST116353,PROD10437,2025-12-31,3,Neutral,True
REV175319,ORD1097079,CUST104373,PROD10236,2023-12-22,5,Positive,True
REV175320,ORD1097079,CUST104373,PROD10499,2023-12-06,4,Positive,True
REV175321,ORD1097079,CUST104373,PROD10178,2023-12-20,5,Positive,True
REV175322,ORD1097080,CUST108046,PROD10341,2025-12-31,4,Positive,True
REV175323,ORD1097084,CUST100167,PROD10203,2023-11-23,3,Neutral,True
REV175324,ORD1097085,CUST108629,PROD10039,2023-11-17,4,Positive,True
REV175325,ORD1097085,CUST108629,PROD10366,2023-11-13,3,Neutral,True
REV175326,ORD1097086,CUST105391,PROD10233,2024-12-27,4,Positive,True
REV175327,ORD1097087,CUST111225,PROD10405,2025-08-22,3,Neutral,True
REV175328,ORD1097088,CUST123528,PROD10148,2023-08-26,3,Neutral,True
REV175329,ORD1097090,CUST108857,PROD10454,2023-11-29,4,Positive,True
REV175330,ORD1097091,CUST105588,PROD10209,2025-11-13,3,Neutral,True
REV175331,ORD1097092,CUST108652,PROD10526,2024-01-01,3,Neutral,True
REV175332,ORD1097093,CUST116967,PROD10085,2023-12-30,5,Positive,True
REV175333,ORD1097096,CUST123990,PROD10341,2023-07-18,3,Neutral,True
REV175334,ORD1097096,CUST123990,PROD10341,2023-07-31,4,Positive,True
REV175335,ORD1097099,CUST105844,PROD10043,2025-10-18,4,Positive,True
REV175336,ORD1097103,CUST115925,PROD10246,2025-12-21,4,Positive,True
REV175337,ORD1097103,CUST115925,PROD10051,2025-12-04,3,Neutral,True
REV175338,ORD1097105,CUST115433,PROD10403,2023-09-14,5,Positive,True
REV175339,ORD1097105,CUST115433,PROD10382,2023-09-11,4,Positive,True
REV175340,ORD1097106,CUST106882,PROD10398,2025-01-11,4,Positive,True
REV175341,ORD1097107,CUST103564,PROD10366,2024-12-04,5,Positive,True
REV175342,ORD1097110,CUST108198,PROD10186,2025-01-17,5,Positive,True
REV175343,ORD1097111,CUST111912,PROD10035,2024-12-08,4,Positive,True
REV175344,ORD1097112,CUST116541,PROD10392,2025-09-21,2,Negative,True
REV175345,ORD1097113,CUST108742,PROD10007,2023-02-17,4,Positive,True
REV175346,ORD1097114,CUST123655,PROD10072,2025-12-07,5,Positive,True
REV175347,ORD1097115,CUST110568,PROD10368,2025-12-14,5,Positive,True
REV175348,ORD1097115,CUST110568,PROD10304,2025-12-26,3,Neutral,True
REV175349,ORD1097115,CUST110568,PROD10524,2025-12-12,3,Neutral,True
REV175350,ORD1097116,CUST114262,PROD10510,2025-06-18,3,Neutral,True
REV175351,ORD1097116,CUST114262,PROD10424,2025-06-07,4,Positive,True
REV175352,ORD1097118,CUST117786,PROD10010,2023-08-29,2,Negative,True
REV175353,ORD1097122,CUST105289,PROD10541,2025-08-29,2,Negative,True
REV175354,ORD1097126,CUST117881,PROD10126,2025-08-29,4,Positive,True
REV175355,ORD1097126,CUST117881,PROD10269,2025-09-04,4,Positive,True
REV175356,ORD1097127,CUST122444,PROD10485,2025-12-17,4,Positive,True
REV175357,ORD1097130,CUST116131,PROD10176,2025-12-14,5,Positive,True
REV175358,ORD1097132,CUST102732,PROD10351,2023-05-08,5,Positive,True
REV175359,ORD1097132,CUST102732,PROD10417,2023-04-18,4,Positive,True
REV175360,ORD1097133,CUST100079,PROD10316,2024-12-23,5,Positive,True
REV175361,ORD1097133,CUST100079,PROD10173,2025-01-01,5,Positive,True
REV175362,ORD1097134,CUST115814,PROD10306,2023-03-22,5,Positive,True
REV175363,ORD1097134,CUST115814,PROD10510,2023-03-18,3,Neutral,True
REV175364,ORD1097136,CUST105071,PROD10112,2023-09-22,4,Positive,True
REV175365,ORD1097145,CUST115551,PROD10118,2024-05-14,5,Positive,True
REV175366,ORD1097146,CUST113994,PROD10149,2025-11-06,4,Positive,True
REV175367,ORD1097146,CUST113994,PROD10216,2025-11-06,3,Neutral,True
REV175368,ORD1097147,CUST112634,PROD10209,2024-10-25,5,Positive,True
REV175369,ORD1097149,CUST107805,PROD10511,2023-12-03,3,Neutral,True
REV175370,ORD1097150,CUST116660,PROD10444,2025-07-26,3,Neutral,True
REV175371,ORD1097151,CUST109266,PROD10207,2024-07-30,3,Neutral,True
REV175372,ORD1097152,CUST100820,PROD10078,2025-12-01,3,Neutral,True
REV175373,ORD1097156,CUST116515,PROD10288,2025-11-05,4,Positive,True
REV175374,ORD1097156,CUST116515,PROD10124,2025-10-29,4,Positive,True
REV175375,ORD1097161,CUST114165,PROD10187,2025-12-19,4,Positive,True
REV175376,ORD1097162,CUST112085,PROD10335,2023-08-10,3,Neutral,True
REV175377,ORD1097163,CUST113436,PROD10496,2024-07-28,2,Negative,True
REV175378,ORD1097163,CUST113436,PROD10057,2024-08-20,4,Positive,True
REV175379,ORD1097164,CUST106012,PROD10304,2023-09-06,2,Negative,True
REV175380,ORD1097166,CUST119078,PROD10369,2023-08-05,4,Positive,True
REV175381,ORD1097166,CUST119078,PROD10191,2023-08-07,3,Neutral,True
REV175382,ORD1097168,CUST108742,PROD10031,2023-10-21,5,Positive,True
REV175383,ORD1097168,CUST108742,PROD10417,2023-11-04,5,Positive,True
REV175384,ORD1097171,CUST124786,PROD10231,2024-08-29,3,Neutral,True
REV175385,ORD1097171,CUST124786,PROD10157,2024-09-07,4,Positive,True
REV175386,ORD1097173,CUST107938,PROD10488,2024-05-13,3,Neutral,True
REV175387,ORD1097179,CUST114930,PROD10322,2023-09-12,4,Positive,True
REV175388,ORD1097180,CUST104645,PROD10041,2025-12-18,2,Negative,True
REV175389,ORD1097180,CUST104645,PROD10110,2025-12-15,4,Positive,True
REV175390,ORD1097181,CUST106892,PROD10040,2025-12-31,4,Positive,True
REV175391,ORD1097183,CUST105827,PROD10035,2023-08-10,4,Positive,True
REV175392,ORD1097183,CUST105827,PROD10196,2023-08-10,5,Positive,True
REV175393,ORD1097185,CUST105217,PROD10521,2023-05-12,4,Positive,True
REV175394,ORD1097186,CUST109214,PROD10392,2025-02-25,3,Neutral,True
REV175395,ORD1097189,CUST118701,PROD10327,2025-11-30,4,Positive,True
REV175396,ORD1097192,CUST105928,PROD10347,2025-02-21,4,Positive,True
REV175397,ORD1097193,CUST105949,PROD10035,2023-03-30,3,Neutral,True
REV175398,ORD1097195,CUST116394,PROD10499,2023-06-21,4,Positive,True
REV175399,ORD1097198,CUST122573,PROD10488,2025-11-18,2,Negative,True
REV175400,ORD1097198,CUST122573,PROD10488,2025-11-07,3,Neutral,True
REV175401,ORD1097198,CUST122573,PROD10351,2025-11-09,4,Positive,True
REV175402,ORD1097199,CUST121284,PROD10035,2024-05-13,4,Positive,True
REV175403,ORD1097200,CUST107704,PROD10193,2023-03-06,5,Positive,True
REV175404,ORD1097200,CUST107704,PROD10297,2023-03-17,5,Positive,True
REV175405,ORD1097202,CUST121593,PROD10016,2023-04-22,4,Positive,True
REV175406,ORD1097206,CUST118930,PROD10403,2025-10-05,4,Positive,True
REV175407,ORD1097207,CUST109233,PROD10181,2025-03-28,4,Positive,True
REV175408,ORD1097207,CUST109233,PROD10148,2025-04-06,4,Positive,True
REV175409,ORD1097207,CUST109233,PROD10092,2025-04-16,3,Neutral,True
REV175410,ORD1097208,CUST123759,PROD10067,2023-06-05,5,Positive,True
REV175411,ORD1097210,CUST103323,PROD10481,2023-06-04,4,Positive,True
REV175412,ORD1097210,CUST103323,PROD10295,2023-06-01,4,Positive,True
REV175413,ORD1097211,CUST111617,PROD10031,2023-10-18,4,Positive,True
REV175414,ORD1097213,CUST123455,PROD10366,2024-03-28,4,Positive,True
REV175415,ORD1097215,CUST109486,PROD10371,2023-10-18,4,Positive,True
REV175416,ORD1097217,CUST107228,PROD10367,2025-12-07,4,Positive,True
REV175417,ORD1097219,CUST114219,PROD10322,2024-04-11,4,Positive,True
REV175418,ORD1097220,CUST104058,PROD10478,2025-11-02,2,Negative,True
REV175419,ORD1097221,CUST112052,PROD10169,2025-09-26,4,Positive,True
REV175420,ORD1097223,CUST115948,PROD10409,2024-11-24,5,Positive,True
REV175421,ORD1097230,CUST102278,PROD10268,2025-10-26,4,Positive,True
